"","Date","Longitude_sat","Latitude_sat","Code","station","Longitude_BPV","Latitude_BPV","NewDate"
"1146",2014-08-04 01:00:00,71.425,-5.125,"135869","GPS",71.82467,-5.416,"2014-08-04"
"1147",2014-08-04 01:00:00,71.425,-5.125,"135869","GPS",71.82467,-5.416,"2014-08-04"
"1148",2014-08-04 01:00:00,73.625,-5.625,"135902","GPS",71.82467,-5.416,"2014-08-04"
"1149",2014-08-04 01:00:00,73.625,-5.625,"135902","GPS",71.82467,-5.416,"2014-08-04"
"1150",2014-08-04 05:00:00,73.625,-5.625,"135902","GPS",71.824,-5.416,"2014-08-04"
"1151",2014-08-04 05:00:00,73.625,-5.625,"135902","GPS",71.8236650069905,-5.42866500274065,"2014-08-04"
"1152",2014-08-04 05:00:00,71.6,-5.125,"135869","GPS",71.824,-5.416,"2014-08-04"
"1153",2014-08-04 05:00:00,71.6,-5.125,"135869","GPS",71.8236650069905,-5.42866500274065,"2014-08-04"
"1154",2014-08-04 07:00:00,73.65,-5.625,"135902","GPS",71.82333,-5.44133,"2014-08-04"
"1155",2014-08-04 07:00:00,73.65,-5.625,"135902","GPS",71.8886540473108,-5.54100377132666,"2014-08-04"
"1156",2014-08-04 09:00:00,71.625,-5,"135869","GPS",72.0176540919744,-5.73900371137253,"2014-08-04"
"1157",2014-08-04 09:00:00,71.625,-5,"135869","GPS",71.954,-5.64067,"2014-08-04"
"1158",2014-08-04 09:00:00,73.65,-5.625,"135902","GPS",72.0176540919744,-5.73900371137253,"2014-08-04"
"1159",2014-08-04 09:00:00,73.65,-5.625,"135902","GPS",71.954,-5.64067,"2014-08-04"
"1160",2014-08-04 11:00:00,73.75,-5.625,"135902","GPS",72.1326557122687,-5.9376675635383,"2014-08-04"
"1161",2014-08-04 11:00:00,73.75,-5.625,"135902","GPS",72.08133,-5.83733,"2014-08-04"
"1162",2014-08-04 11:00:00,71.625,-4.95,"135869","GPS",72.1326557122687,-5.9376675635383,"2014-08-04"
"1163",2014-08-04 11:00:00,71.625,-4.95,"135869","GPS",72.08133,-5.83733,"2014-08-04"
"1164",2014-08-04 13:00:00,71.625,-4.95,"135869","GPS",72.1956626036287,-6.14800035310756,"2014-08-04"
"1165",2014-08-04 13:00:00,71.625,-4.95,"135869","GPS",72.184,-6.038,"2014-08-04"
"1166",2014-08-04 13:00:00,71.625,-4.95,"135869","GPS",72.1956626036287,-6.14800035310756,"2014-08-04"
"1167",2014-08-04 13:00:00,71.625,-4.95,"135869","GPS",72.184,-6.038,"2014-08-04"
"1168",2014-08-04 13:00:00,73.75,-5.625,"135902","GPS",72.1956626036287,-6.14800035310756,"2014-08-04"
"1169",2014-08-04 13:00:00,73.75,-5.625,"135902","GPS",72.184,-6.038,"2014-08-04"
"1170",2014-08-04 13:00:00,73.75,-5.625,"135902","GPS",72.1956626036287,-6.14800035310756,"2014-08-04"
"1171",2014-08-04 13:00:00,73.75,-5.625,"135902","GPS",72.184,-6.038,"2014-08-04"
"1172",2014-08-04 17:00:00,71.625,-4.9,"135869","GPS",72.2409974448042,-6.58866537518851,"2014-08-04"
"1173",2014-08-04 17:00:00,71.625,-4.9,"135869","GPS",72.22933,-6.47933,"2014-08-04"
"1174",2014-08-04 17:00:00,73.85,-5.625,"135902","GPS",72.2409974448042,-6.58866537518851,"2014-08-04"
"1175",2014-08-04 17:00:00,73.85,-5.625,"135902","GPS",72.22933,-6.47933,"2014-08-04"
"1176",2014-08-07 13:00:00,71.375,-4.825,"135869","GPS",72.03733,-7.31667,"2014-08-07"
"1177",2014-08-07 13:00:00,71.375,-4.825,"135869","GPS",71.8953345390263,-7.33102242195138,"2014-08-07"
"1178",2014-08-07 13:00:00,71.375,-4.825,"135869","GPS",72.03733,-7.31667,"2014-08-07"
"1179",2014-08-07 13:00:00,71.375,-4.825,"135869","GPS",71.8953345390263,-7.33102242195138,"2014-08-07"
"1180",2014-08-07 13:00:00,73.375,-5.625,"135902","GPS",72.03733,-7.31667,"2014-08-07"
"1181",2014-08-07 13:00:00,73.375,-5.625,"135902","GPS",71.8953345390263,-7.33102242195138,"2014-08-07"
"1182",2014-08-07 13:00:00,73.375,-5.625,"135902","GPS",72.03733,-7.31667,"2014-08-07"
"1183",2014-08-07 13:00:00,73.375,-5.625,"135902","GPS",71.8953345390263,-7.33102242195138,"2014-08-07"
"1184",2014-08-07 13:00:00,73.375,-5.625,"135902","GPS",72.03733,-7.31667,"2014-08-07"
"1185",2014-08-07 13:00:00,73.375,-5.625,"135902","GPS",71.8953345390263,-7.33102242195138,"2014-08-07"
"1186",2014-08-07 13:00:00,71.375,-4.825,"135869","GPS",72.03733,-7.31667,"2014-08-07"
"1187",2014-08-07 13:00:00,71.375,-4.825,"135869","GPS",71.8953345390263,-7.33102242195138,"2014-08-07"
"1188",2014-08-07 17:00:00,73.375,-5.625,"135902","GPS",71.50867,-7.32667,"2014-08-07"
"1189",2014-08-07 17:00:00,73.375,-5.625,"135902","GPS",71.4399825751491,-7.21100545061939,"2014-08-07"
"1190",2014-08-07 17:00:00,71.375,-4.85,"135869","GPS",71.50867,-7.32667,"2014-08-07"
"1191",2014-08-07 17:00:00,71.375,-4.85,"135869","GPS",71.4399825751491,-7.21100545061939,"2014-08-07"
"1192",2014-08-07 21:00:00,71.375,-4.875,"135869","GPS",71.2166725213002,-6.78233635550951,"2014-08-07"
"1193",2014-08-07 21:00:00,71.375,-4.875,"135869","GPS",71.184,-6.894,"2014-08-07"
"1194",2014-08-07 21:00:00,73.375,-5.625,"135902","GPS",71.2166725213002,-6.78233635550951,"2014-08-07"
"1195",2014-08-07 21:00:00,73.375,-5.625,"135902","GPS",71.184,-6.894,"2014-08-07"
"1196",2014-08-07 23:00:00,73.375,-5.625,"135902","GPS",71.24933,-6.67067,"2014-08-07"
"1197",2014-08-07 23:00:00,73.375,-5.625,"135902","GPS",71.3143432365826,-6.5686744251313,"2014-08-07"
"1198",2014-08-08 01:00:00,73.375,-5.625,"135902","GPS",71.37933,-6.46667,"2014-08-08"
"1199",2014-08-08 01:00:00,73.375,-5.625,"135902","GPS",71.4686775559074,-6.39434286098424,"2014-08-08"
"1200",2014-08-08 01:00:00,71.375,-4.875,"135869","GPS",71.37933,-6.46667,"2014-08-08"
"1201",2014-08-08 01:00:00,71.375,-4.875,"135869","GPS",71.4686775559074,-6.39434286098424,"2014-08-08"
"1202",2014-08-08 05:00:00,71.375,-4.875,"135869","GPS",71.3106577643742,-6.11301606077074,"2014-08-08"
"1203",2014-08-08 05:00:00,71.375,-4.875,"135869","GPS",71.442,-6.14267,"2014-08-08"
"1204",2014-08-08 11:00:00,71.35,-4.875,"135869","GPS",70.6743333570399,-6.24367029775911,"2014-08-08"
"1205",2014-08-08 11:00:00,71.35,-4.875,"135869","GPS",70.66667,-6.13067,"2014-08-08"
"1206",2014-08-08 11:00:00,71.35,-4.875,"135869","GPS",70.6743333570399,-6.24367029775911,"2014-08-08"
"1207",2014-08-08 11:00:00,71.35,-4.875,"135869","GPS",70.66667,-6.13067,"2014-08-08"
"1208",2014-08-08 11:00:00,73.375,-5.7,"135902","GPS",70.6743333570399,-6.24367029775911,"2014-08-08"
"1209",2014-08-08 11:00:00,73.375,-5.7,"135902","GPS",70.66667,-6.13067,"2014-08-08"
"1210",2014-08-08 13:00:00,71.35,-4.875,"135869","GPS",70.682,-6.35667,"2014-08-08"
"1211",2014-08-08 13:00:00,71.35,-4.875,"135869","GPS",70.7986671756593,-6.34701313885464,"2014-08-08"
"1212",2014-08-08 13:00:00,71.35,-4.875,"135869","GPS",70.682,-6.35667,"2014-08-08"
"1213",2014-08-08 13:00:00,71.35,-4.875,"135869","GPS",70.7986671756593,-6.34701313885464,"2014-08-08"
"1214",2014-08-08 15:00:00,71.2,-4.875,"135869","GPS",71.0383328366942,-6.32534455622678,"2014-08-08"
"1215",2014-08-08 15:00:00,71.2,-4.875,"135869","GPS",70.91533,-6.33733,"2014-08-08"
"1216",2014-08-08 17:00:00,73.375,-5.85,"135902","GPS",71.16133,-6.31333,"2014-08-08"
"1217",2014-08-08 17:00:00,73.375,-5.85,"135902","GPS",71.2796569340212,-6.34867854338411,"2014-08-08"
"1218",2014-08-08 17:00:00,71.175,-4.875,"135869","GPS",71.16133,-6.31333,"2014-08-08"
"1219",2014-08-08 17:00:00,71.175,-4.875,"135869","GPS",71.2796569340212,-6.34867854338411,"2014-08-08"
"1220",2014-08-08 21:00:00,71.125,-5.1,"135869","GPS",71.7090137572908,-6.19900512563289,"2014-08-08"
"1221",2014-08-08 21:00:00,71.125,-5.1,"135869","GPS",71.63667,-6.3,"2014-08-08"
"1222",2014-08-09 01:00:00,71.125,-5.125,"135869","GPS",71.97867,-6.03267,"2014-08-09"
"1223",2014-08-09 01:00:00,71.125,-5.125,"135869","GPS",72.0990024943734,-6.02134827167571,"2014-08-09"
"1224",2014-08-09 01:00:00,73.375,-5.875,"135902","GPS",71.97867,-6.03267,"2014-08-09"
"1225",2014-08-09 01:00:00,73.375,-5.875,"135902","GPS",72.0990024943734,-6.02134827167571,"2014-08-09"
"1226",2014-08-09 05:00:00,71.125,-5.125,"135869","GPS",72.5283472641558,-5.84867258347582,"2014-08-09"
"1227",2014-08-09 05:00:00,71.125,-5.125,"135869","GPS",72.43667,-5.924,"2014-08-09"
"1228",2014-08-09 11:00:00,71.125,-5.125,"135869","GPS",72.6586651366875,-5.10666527382489,"2014-08-09"
"1229",2014-08-09 11:00:00,71.125,-5.125,"135869","GPS",72.658,-5.23933,"2014-08-09"
"1230",2014-08-09 13:00:00,71.125,-5.125,"135869","GPS",72.65933,-4.974,"2014-08-09"
"1231",2014-08-09 13:00:00,71.125,-5.125,"135869","GPS",72.6630006712267,-4.84966523821122,"2014-08-09"
"1232",2014-08-09 17:00:00,71.125,-5.125,"135869","GPS",72.89533,-4.682,"2014-08-09"
"1233",2014-08-09 17:00:00,71.125,-5.125,"135869","GPS",72.9056631834323,-4.8026652911913,"2014-08-09"
"1234",2014-08-09 21:00:00,71.15,-5.125,"135869","GPS",72.9156697980605,-5.30933525448368,"2014-08-09"
"1235",2014-08-09 21:00:00,71.15,-5.125,"135869","GPS",72.91467,-5.184,"2014-08-09"
"1236",2014-08-09 23:00:00,71.3,-5.125,"135869","GPS",72.91667,-5.55767025559854,"2014-08-09"
"1237",2014-08-09 23:00:00,71.3,-5.125,"135869","GPS",72.91667,-5.43467,"2014-08-09"
"1238",2014-08-09 23:00:00,71.3,-5.125,"135869","GPS",72.91667,-5.55767025559854,"2014-08-09"
"1239",2014-08-09 23:00:00,71.3,-5.125,"135869","GPS",72.91667,-5.43467,"2014-08-09"
"1240",2014-08-10 01:00:00,71.325,-5.125,"135869","GPS",72.9160001363902,-5.79633523599641,"2014-08-10"
"1241",2014-08-10 01:00:00,71.325,-5.125,"135869","GPS",72.91667,-5.68067,"2014-08-10"
"1242",2014-08-10 05:00:00,71.35,-5.125,"135869","GPS",72.9166648618457,-6.23566522802049,"2014-08-10"
"1243",2014-08-10 05:00:00,71.35,-5.125,"135869","GPS",72.916,-6.126,"2014-08-10"
"1244",2014-08-10 11:00:00,71.375,-5.125,"135869","GPS",72.5440014733754,-6.4300002087133,"2014-08-10"
"1245",2014-08-10 11:00:00,71.375,-5.125,"135869","GPS",72.53333,-6.50067,"2014-08-10"
"1246",2014-08-10 13:00:00,71.375,-5.125,"135869","GPS",72.55467,-6.35933,"2014-08-10"
"1247",2014-08-10 13:00:00,71.375,-5.125,"135869","GPS",72.6416882774826,-6.24867242647778,"2014-08-10"
"1248",2014-08-10 17:00:00,71.375,-5.125,"135869","GPS",72.71867,-5.97267,"2014-08-10"
"1249",2014-08-10 17:00:00,71.375,-5.125,"135869","GPS",72.4953027643053,-5.8920448593705,"2014-08-10"
"1250",2014-08-10 21:00:00,71.375,-5.125,"135869","GPS",72.148343420822,-5.84967864730139,"2014-08-10"
"1251",2014-08-10 21:00:00,71.375,-5.125,"135869","GPS",72.272,-5.81133,"2014-08-10"
"1252",2014-08-10 23:00:00,71.375,-5.125,"135869","GPS",72.02467,-5.888,"2014-08-10"
"1253",2014-08-10 23:00:00,71.375,-5.125,"135869","GPS",71.8886747172256,-5.90735164081034,"2014-08-10"
"1254",2014-08-10 23:00:00,71.375,-5.125,"135869","GPS",72.02467,-5.888,"2014-08-10"
"1255",2014-08-10 23:00:00,71.375,-5.125,"135869","GPS",71.8886747172256,-5.90735164081034,"2014-08-10"
"1256",2014-08-10 23:00:00,71.375,-5.125,"135869","GPS",72.02467,-5.888,"2014-08-10"
"1257",2014-08-10 23:00:00,71.375,-5.125,"135869","GPS",71.8886747172256,-5.90735164081034,"2014-08-10"
"1258",2014-08-11 01:00:00,71.375,-5.125,"135869","GPS",71.651685175686,-6.00900945335384,"2014-08-11"
"1259",2014-08-11 01:00:00,71.375,-5.125,"135869","GPS",71.75267,-5.92667,"2014-08-11"
"1260",2014-08-11 01:00:00,71.375,-5.125,"135869","GPS",71.651685175686,-6.00900945335384,"2014-08-11"
"1261",2014-08-11 01:00:00,71.375,-5.125,"135869","GPS",71.75267,-5.92667,"2014-08-11"
"1262",2014-08-11 01:00:00,71.375,-5.125,"135869","GPS",71.651685175686,-6.00900945335384,"2014-08-11"
"1263",2014-08-11 01:00:00,71.375,-5.125,"135869","GPS",71.75267,-5.92667,"2014-08-11"
"1264",2014-08-11 05:00:00,71.375,-5.125,"135869","GPS",71.476,-5.988,"2014-08-11"
"1265",2014-08-11 05:00:00,71.375,-5.125,"135869","GPS",71.3366646617942,-5.98668269098094,"2014-08-11"
"1266",2014-08-11 13:00:00,71.375,-5.125,"135869","GPS",71.649335,-5.7080135116891,"2014-08-11"
"1267",2014-08-11 13:00:00,71.375,-5.125,"135869","GPS",71.52467,-5.708,"2014-08-11"
"1268",2014-08-11 17:00:00,71.375,-5.125,"135869","GPS",72.1509908701692,-5.7613481620555,"2014-08-11"
"1269",2014-08-11 17:00:00,71.375,-5.125,"135869","GPS",72.02867,-5.71867,"2014-08-11"
"1270",2014-08-11 21:00:00,71.375,-5.125,"135869","GPS",72.52133,-5.856,"2014-08-11"
"1271",2014-08-11 21:00:00,71.375,-5.125,"135869","GPS",72.5359973734589,-5.95500037234203,"2014-08-11"
"1272",2014-08-11 23:00:00,71.375,-5.125,"135869","GPS",72.55067,-6.054,"2014-08-11"
"1273",2014-08-11 23:00:00,71.375,-5.125,"135869","GPS",72.4700150805056,-6.15400628000612,"2014-08-11"
"1274",2014-08-12 01:00:00,71.375,-5.125,"135869","GPS",72.38933,-6.254,"2014-08-12"
"1275",2014-08-12 01:00:00,71.375,-5.125,"135869","GPS",72.4279931401177,-6.34600160607327,"2014-08-12"
"1276",2014-08-12 01:00:00,71.375,-5.125,"135869","GPS",72.38933,-6.254,"2014-08-12"
"1277",2014-08-12 01:00:00,71.375,-5.125,"135869","GPS",72.4279931401177,-6.34600160607327,"2014-08-12"
"1278",2014-08-12 05:00:00,71.375,-5.125,"135869","GPS",72.396,-6.67,"2014-08-12"
"1279",2014-08-12 05:00:00,71.375,-5.125,"135869","GPS",72.3393461501866,-6.7656684875322,"2014-08-12"
"1280",2014-08-12 05:00:00,71.375,-5.125,"135869","GPS",72.396,-6.67,"2014-08-12"
"1281",2014-08-12 05:00:00,71.375,-5.125,"135869","GPS",72.3393461501866,-6.7656684875322,"2014-08-12"
"1282",2014-08-13 23:00:00,71.375,-5.125,"135869","GPS",72.1959947149879,-6.1590007781599,"2014-08-13"
"1283",2014-08-13 23:00:00,71.375,-5.125,"135869","GPS",72.21333,-6.322,"2014-08-13"
"1284",2014-08-13 23:00:00,71.375,-5.125,"135869","GPS",72.1959947149879,-6.1590007781599,"2014-08-13"
"1285",2014-08-13 23:00:00,71.375,-5.125,"135869","GPS",72.21333,-6.322,"2014-08-13"
"1286",2014-08-14 01:00:00,71.375,-5.125,"135869","GPS",71.9999118064871,-5.71136417633551,"2014-08-14"
"1287",2014-08-14 01:00:00,71.375,-5.125,"135869","GPS",72.17867,-5.996,"2014-08-14"
"1288",2014-08-14 01:00:00,71.375,-5.125,"135869","GPS",71.9999118064871,-5.71136417633551,"2014-08-14"
"1289",2014-08-14 01:00:00,71.375,-5.125,"135869","GPS",72.17867,-5.996,"2014-08-14"
"1290",2014-08-14 05:00:00,71.375,-5.125,"135869","GPS",71.82133,-5.42667,"2014-08-14"
"1291",2014-08-14 05:00:00,71.375,-5.125,"135869","GPS",71.8230000109939,-5.4226700025688,"2014-08-14"
"1292",2014-08-14 09:00:00,71.375,-5.125,"135869","GPS",71.824,-5.41933,"2014-08-14"
"1293",2014-08-14 09:00:00,71.375,-5.125,"135869","GPS",71.824,-5.41933,"2014-08-14"
"1294",2014-08-14 11:00:00,71.375,-5.125,"135869","GPS",71.8243350001818,-5.41900000009448,"2014-08-14"
"1295",2014-08-14 11:00:00,71.375,-5.125,"135869","GPS",71.824,-5.41933,"2014-08-14"
"1296",2014-08-14 11:00:00,71.375,-5.125,"135869","GPS",71.8243350001818,-5.41900000009448,"2014-08-14"
"1297",2014-08-14 11:00:00,71.375,-5.125,"135869","GPS",71.824,-5.41933,"2014-08-14"
"1298",2014-08-14 13:00:00,71.375,-5.125,"135869","GPS",71.8243350001818,-5.41900000009448,"2014-08-14"
"1299",2014-08-14 13:00:00,71.375,-5.125,"135869","GPS",71.82467,-5.41867,"2014-08-14"
"1300",2014-08-14 17:00:00,71.375,-5.125,"135869","GPS",71.824335,-5.41867000009268,"2014-08-14"
"1301",2014-08-14 17:00:00,71.375,-5.125,"135869","GPS",71.824,-5.41867,"2014-08-14"
"1302",2014-08-14 23:00:00,71.475,-5.125,"135869","GPS",71.82467,-5.41867,"2014-08-14"
"1303",2014-08-14 23:00:00,71.475,-5.125,"135869","GPS",71.82467,-5.41867,"2014-08-14"
"1304",2014-08-14 23:00:00,71.475,-5.125,"135869","GPS",71.82467,-5.41867,"2014-08-14"
"1305",2014-08-14 23:00:00,71.475,-5.125,"135869","GPS",71.82467,-5.41867,"2014-08-14"
"1306",2014-08-15 01:00:00,71.525,-5.125,"135869","GPS",71.82467,-5.41867,"2014-08-15"
"1307",2014-08-15 01:00:00,71.525,-5.125,"135869","GPS",71.82467,-5.41867,"2014-08-15"
"1308",2014-08-15 01:00:00,71.525,-5.125,"135869","GPS",71.82467,-5.41867,"2014-08-15"
"1309",2014-08-15 01:00:00,71.525,-5.125,"135869","GPS",71.82467,-5.41867,"2014-08-15"
"1310",2014-08-15 05:00:00,71.575,-5.125,"135869","GPS",71.82467,-5.41867,"2014-08-15"
"1311",2014-08-15 05:00:00,71.575,-5.125,"135869","GPS",71.82467,-5.41867,"2014-08-15"
"1312",2014-08-15 09:00:00,71.625,-5.125,"135869","GPS",71.95533,-5.34267,"2014-08-15"
"1313",2014-08-15 09:00:00,71.625,-5.125,"135869","GPS",71.9810003048655,-5.33533553681369,"2014-08-15"
"1314",2014-08-15 11:00:00,71.625,-5.125,"135869","GPS",72.00667,-5.328,"2014-08-15"
"1315",2014-08-15 11:00:00,71.625,-5.125,"135869","GPS",72.1283359168886,-5.32334701277452,"2014-08-15"
"1316",2014-08-15 11:00:00,71.625,-5.125,"135869","GPS",72.00667,-5.328,"2014-08-15"
"1317",2014-08-15 11:00:00,71.625,-5.125,"135869","GPS",72.1283359168886,-5.32334701277452,"2014-08-15"
"1318",2014-08-15 13:00:00,71.625,-5.125,"135869","GPS",72.249335,-5.31867000035856,"2014-08-15"
"1319",2014-08-15 13:00:00,71.625,-5.125,"135869","GPS",72.25,-5.31867,"2014-08-15"
"1320",2014-08-15 13:00:00,71.625,-5.125,"135869","GPS",72.249335,-5.31867000035856,"2014-08-15"
"1321",2014-08-15 13:00:00,71.625,-5.125,"135869","GPS",72.25,-5.31867,"2014-08-15"
"1322",2014-08-15 13:00:00,71.625,-5.125,"135869","GPS",72.249335,-5.31867000035856,"2014-08-15"
"1323",2014-08-15 13:00:00,71.625,-5.125,"135869","GPS",72.25,-5.31867,"2014-08-15"
"1324",2014-08-15 17:00:00,71.625,-5.125,"135869","GPS",72.24867,-5.31867,"2014-08-15"
"1325",2014-08-15 17:00:00,71.625,-5.125,"135869","GPS",72.24867,-5.31867,"2014-08-15"
"1326",2014-08-16 03:00:00,71.625,-5.125,"135869","GPS",72.24867,-5.318,"2014-08-16"
"1327",2014-08-16 03:00:00,71.625,-5.125,"135869","GPS",72.249,-5.31800000008829,"2014-08-16"
"1328",2014-08-16 05:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1329",2014-08-16 05:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1330",2014-08-16 09:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1331",2014-08-16 09:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1332",2014-08-16 11:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1333",2014-08-16 11:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1334",2014-08-16 11:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1335",2014-08-16 11:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1336",2014-08-16 13:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1337",2014-08-16 13:00:00,71.625,-5.125,"135869","GPS",72.249,-5.31800000008829,"2014-08-16"
"1338",2014-08-16 13:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1339",2014-08-16 13:00:00,71.625,-5.125,"135869","GPS",72.249,-5.31800000008829,"2014-08-16"
"1340",2014-08-16 13:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1341",2014-08-16 13:00:00,71.625,-5.125,"135869","GPS",72.249,-5.31800000008829,"2014-08-16"
"1342",2014-08-16 15:00:00,71.625,-5.125,"135869","GPS",72.24867,-5.318,"2014-08-16"
"1343",2014-08-16 15:00:00,71.625,-5.125,"135869","GPS",72.249,-5.31800000008829,"2014-08-16"
"1344",2014-08-16 17:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1345",2014-08-16 17:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1346",2014-08-16 17:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1347",2014-08-16 17:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1348",2014-08-16 21:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.318,"2014-08-16"
"1349",2014-08-16 21:00:00,71.625,-5.125,"135869","GPS",72.2490000001784,-5.31833500009011,"2014-08-16"
"1350",2014-08-17 05:00:00,71.625,-5.125,"135869","GPS",72.24933,-5.31867,"2014-08-17"
"1351",2014-08-17 05:00:00,71.625,-5.125,"135869","GPS",72.2759920796629,-5.49667112527426,"2014-08-17"
"1352",2014-08-17 11:00:00,71.625,-5.125,"135869","GPS",72.31067,-5.67533,"2014-08-17"
"1353",2014-08-17 11:00:00,71.625,-5.125,"135869","GPS",72.2633548182832,-5.90866799262099,"2014-08-17"
"1354",2014-08-17 15:00:00,71.625,-5.125,"135869","GPS",72.2179995653569,-6.25633525201184,"2014-08-17"
"1355",2014-08-17 15:00:00,71.625,-5.125,"135869","GPS",72.216,-6.142,"2014-08-17"
"1356",2014-08-17 17:00:00,71.625,-5.125,"135869","GPS",72.2316623950016,-6.48400038671012,"2014-08-17"
"1357",2014-08-17 17:00:00,71.625,-5.125,"135869","GPS",72.22,-6.37067,"2014-08-17"
"1358",2014-08-17 21:00:00,71.625,-5.125,"135869","GPS",72.27133,-6.82067,"2014-08-17"
"1359",2014-08-17 21:00:00,71.625,-5.125,"135869","GPS",72.2966598845211,-6.91667086719174,"2014-08-17"
"1360",2014-08-18 17:00:00,71.625,-5.125,"135869","GPS",72.53667,-6.492,"2014-08-18"
"1361",2014-08-18 17:00:00,71.625,-5.125,"135869","GPS",72.5863473555085,-6.36333770640292,"2014-08-18"
"1362",2014-08-18 19:00:00,71.75,-5.125,"135869","GPS",72.7163517828562,-6.12234124662684,"2014-08-18"
"1363",2014-08-18 19:00:00,71.75,-5.125,"135869","GPS",72.636,-6.23467,"2014-08-18"
"1364",2014-08-18 21:00:00,71.875,-5.125,"135869","GPS",72.79667,-6.01,"2014-08-18"
"1365",2014-08-18 21:00:00,71.875,-5.125,"135869","GPS",72.677001093102,-6.01501311101758,"2014-08-18"
"1366",2014-08-18 23:00:00,71.775,-5.125,"135869","GPS",72.55733,-6.02,"2014-08-18"
"1367",2014-08-18 23:00:00,71.775,-5.125,"135869","GPS",72.3070061170957,-6.03339254476193,"2014-08-18"
"1368",2014-08-19 05:00:00,71.7,-4.95,"135869","GPS",71.844,-6.09067,"2014-08-19"
"1369",2014-08-19 05:00:00,71.7,-4.95,"135869","GPS",72.1179998001291,-6.69141882941036,"2014-08-19"
"1370",2014-08-21 17:00:00,72.125,-4.625,"135869","GPS",71.7589858672085,-6.9706815949093,"2014-08-21"
"1371",2014-08-21 17:00:00,72.125,-4.625,"135869","GPS",71.884,-7.024,"2014-08-21"
"1372",2014-08-21 17:00:00,72.125,-4.625,"135869","GPS",71.7589858672085,-6.9706815949093,"2014-08-21"
"1373",2014-08-21 17:00:00,72.125,-4.625,"135869","GPS",71.884,-7.024,"2014-08-21"
"1374",2014-08-21 21:00:00,72.125,-4.625,"135869","GPS",71.2529859269111,-6.75635178750911,"2014-08-21"
"1375",2014-08-21 21:00:00,72.125,-4.625,"135869","GPS",71.38067,-6.81,"2014-08-21"
"1376",2014-08-21 23:00:00,72.125,-4.625,"135869","GPS",71.0626526715479,-6.60467413373033,"2014-08-21"
"1377",2014-08-21 23:00:00,72.125,-4.625,"135869","GPS",71.12533,-6.70267,"2014-08-21"
"1378",2014-08-22 01:00:00,72.125,-4.625,"135869","GPS",71.0006651763306,-6.36967036314302,"2014-08-22"
"1379",2014-08-22 01:00:00,72.125,-4.625,"135869","GPS",71,-6.50667,"2014-08-22"
"1380",2014-08-22 01:00:00,72.125,-4.625,"135869","GPS",71.0006651763306,-6.36967036314302,"2014-08-22"
"1381",2014-08-22 01:00:00,72.125,-4.625,"135869","GPS",71,-6.50667,"2014-08-22"
"1382",2014-08-22 05:00:00,72.125,-4.625,"135869","GPS",70.9686594352822,-5.85666596978884,"2014-08-22"
"1383",2014-08-22 05:00:00,72.125,-4.625,"135869","GPS",70.998,-5.96333,"2014-08-22"
"1384",2014-08-22 09:00:00,72.325,-4.625,"135869","GPS",70.75267,-5.75333,"2014-08-22"
"1385",2014-08-22 09:00:00,72.325,-4.625,"135869","GPS",70.7513352841042,-5.8726652556388,"2014-08-22"
"1386",2014-08-22 13:00:00,72.375,-4.625,"135869","GPS",70.7496650767086,-6.35066527143534,"2014-08-22"
"1387",2014-08-22 13:00:00,72.375,-4.625,"135869","GPS",70.75,-6.232,"2014-08-22"
"1388",2014-08-22 15:00:00,72.375,-4.625,"135869","GPS",70.7163359433453,-6.55966624803027,"2014-08-22"
"1389",2014-08-22 15:00:00,72.375,-4.625,"135869","GPS",70.74933,-6.46933,"2014-08-22"
"1390",2014-08-22 15:00:00,72.375,-4.625,"135869","GPS",70.7163359433453,-6.55966624803027,"2014-08-22"
"1391",2014-08-22 15:00:00,72.375,-4.625,"135869","GPS",70.74933,-6.46933,"2014-08-22"
"1392",2014-08-22 17:00:00,72.375,-4.625,"135869","GPS",70.5916558056532,-6.60000847767599,"2014-08-22"
"1393",2014-08-22 17:00:00,72.375,-4.625,"135869","GPS",70.68333,-6.65,"2014-08-22"
"1394",2014-08-22 23:00:00,72.4,-4.45,"135869","GPS",70.5,-5.992,"2014-08-22"
